제품명,평균_점수,총_점수
선 샤인 블레미쉬 밤 [SPF35/PA++],1.2893156184412808,61.887149685181484
191 스퀘어 파운데이션 브러시,1.2893152404887263,92.83069731518829
사우난지앙 솔트 마스크,1.2893105409045824,154.71726490854988
(클리어 레이어 웜앤쿨 컬렉션) 소프트 매트 립스틱,1.2893046395579137,163.74168922385505
룩 앳 마이 아이즈 [벨벳],1.2892990484818865,103.14392387855092
치크 브러시,1.2892933153551704,95.40770533628262
비 글로우 에어 퍼프,1.2892925449428265,76.06826015162676
엑셀레이터 다크 태닝로션 브론저,1.2892922282014654,1.2892922282014654
엑스트라 립 틴트,1.2892915760907468,141.82207336998215
포레스트 포맨 그루밍 컬러드 립밤,1.2892894586540768,46.414420511546766
수딩 릴리프 젤,1.289289372531757,210.15416772267636
유기농 순면커버 내추럴코어 맥시슬림 중형,1.2892879337657552,137.9538089129358
비비링 원데이 초코,1.2892863908511782,76.06789706021952
팬텀 볼류마이징 글로시 밤,1.2892851909629142,149.55708215169804
굳세라 수퍼 세라마이드 에센셜 오일,1.2892817781293755,152.1352498192663
어딕트 립스틱,1.2892752068059217,152.13447440309875
3D 볼류밍 글로스,1.2892747415935666,109.58835303545317
UV프로텍터 멀티디펜스 프레쉬 [SPF50+/PA++++],1.2892743500442698,158.5807450554452
디파이닝 커버 컨실러 22AD,1.2892740209743871,77.35644125846324
휙탑젤,1.2892730424124546,14.182003466537001
피토엔자임 각질 패드,1.2892698651173409,165.02654273501963
(쉐입 시리즈) 매직프레스 [코핀],1.289268261265002,78.64536393716511
이드라 베베 바디 로션,1.2892681431741118,97.98437888123249
이지 브러시 에이에이 포인트 아이 06,1.2892680620155272,92.82730046511796
오곡 때비누,1.2892676891917203,146.97651656785612
노옐로우 보색샴푸,1.2892663004964113,126.3480974486483
세이프 온 수딩 선쿠션 [SPF50+/PA++++],1.2892636430645945,73.48802765468189
데일리 비타 플렉스 올인원 바디워시,1.2892625820053287,27.0745142221119
핸드 크림 포트 브레스,1.2892529520774576,174.04914853045676
트리플 핸섬 립밤,1.2892515689617485,157.2886914133333
블러 매트 립스틱,1.2892503969727784,158.57779882765175
샵케어 프리 탑젤,1.2892486069573499,24.495723532189647
염색용 헤어빗,1.2892484706848664,79.93340518246171
꿀잠안대 [라벤더향],1.289242861409561,7.735457168457366
(풀컬러 컬렉션) 글레이즈,1.2892422131152121,121.18876803282994
화이트 트러플 세럼 인 오일 드롭,1.2892380900140248,204.98885631222996
애플 씨드 립앤아이 메이크업 리무버,1.289235174499231,127.63428227542386
프레쉬 세팅 픽서,1.2892350824013583,14.181585906414941
아로마테라피 시너지 바디오일 메모리즈,1.2892325020818287,47.701602577027664
스파츌라 & 포켓 세트,1.2892304583686585,118.60920216991657
바이옥실 안티 헤어로스 트리트먼트,1.2892299940717986,177.9137391819082
아쿠아파워 올인원 프레시 로션 인 젤,1.289221376737167,55.43651919969818
스위치업 컬링 마스카라,1.2892213345949195,152.1281174822005
빅 팬 브러시 851,1.2892207655275119,166.30947875304904
리퀴드라스트 24 아워 워터프루프 라이너,1.2892199196000589,82.51007485440377
펄 앤 뷰티 스틱,1.2892178825494887,38.67653647648466
어반 쉐이드 커버 앤 핏 선 쿠션 [SPF50+/PA++++],1.289217696876226,78.64227950944978
내추럴 퍼펙션 더블 쉴드 선쿠션 [SPF50+/PA++++],1.2892152425500762,189.5146406548612
마쉬멜로우 휩 메이커,1.2892143648436563,21.916644202342155
레몬 앤 비타민 E 바스 앤 바디 오일,1.28921391487364,73.48519314779747
샤이니피루나 치약,1.289209670984401,100.55835433678328
릴엣지 아이 프라이머,1.2892082981540423,3.8676248944621268
샵젤 [아트],1.289207963106822,47.70069463495241
세미 큐어 젤 [페디],1.289206789543869,146.96957400800108
베이비 아토트리트 크림,1.2892058881362145,43.833000196631296
모델링 팩 [진주],1.2892042107288952,88.95509054029377
윙크 리퀴드 컨실러,1.2892037464757888,163.7288758024252
개똥쑥 진정 앰플 패드,1.289202640533887,157.28272214513422
글로우2 선 베이스 [SPF50+/PA++++],1.2892014148211937,130.20934289694057
퍼스트 립밤 리스토어 앤 수딩,1.2892008655984992,172.7529159901989
머그트리 비건 팩클렌저,1.2891987230708175,123.76307741479847
치크 팔레트 익스포즈드,1.2891981902368557,7.7351891414211345
치크스테인 블러셔,1.2891962881532295,127.63043252716973
트윈라인 치실,1.289193327878181,109.58143286964538
어반 쉐이드 모이스처 리페어 선 [SPF50+/PA++++],1.2891894974146698,69.61623286039217
뉴로마이드 앰플,1.2891880043504886,186.93226063082085
1DAY 마스크 블랙,1.2891872955065613,59.302615593301816
자음유액,1.2891848693790875,125.05093232977148
수딩 오인트먼트,1.2891845971408478,186.93176658542293
스칼프 모이스처라이징 드라이 앰플,1.2891796672583578,79.92913937001818
3중날 휴대용 면도기,1.2891760909934216,19.337641364901323
(마이멜로디 에디션) 인튜이션 쉐어버터 여성용 면도기,1.2891755887768461,16.759282654099
입체 창조 쉐딩 스틱,1.289174434014929,192.08699066822442
오일 컨트롤 수분크림,1.2891743891858198,77.35046335114919
아이스 카밍 쿨러,1.2891705254444126,210.13479564743926
밀크 영롱 하트라이터,1.2891650915911865,166.30229681526305
본투비 매드프루프 스키니 브로우펜슬,1.2891649976500468,162.4347897039059
러브샤인 워터샤인 립스틱,1.2891640207308372,143.09720630112292
베어 엣지 슬림 브로우,1.2891631115001074,176.61534627551472
본투비 매드프루프 리퀴드아이라이너,1.289160802100587,141.80768823106456
미셀라 립앤아이 리무버,1.2891590178564039,91.53029026780467
트리트먼트 오일 [레몬],1.2891536682219171,34.807149041991764
데오드란트 롤온 내추럴리굿 그린티,1.2891535204218287,99.26482107248081
슈퍼 샤프 라이너 펜슬,1.2891534311870918,163.72248576076066
샤인 샤인 샤인 립글로스,1.2891508833692398,69.61414770193895
인텐스 컬 크림,1.2891487660320236,126.3365790711383
UV쉴드 선 톤업 베이스 [SPF50+/PA+++],1.2891439366529356,90.2400755657055
콜라겐 아이패치 부활초 젤리,1.2891438321090398,81.21606142286952
스킨 세팅 톤업 선 베이스 [SPF50+/PA+++],1.2891431571825998,143.09489044726857
센슈얼 누드 글로스,1.2891427362047303,166.2994129704102
다이아몬드 하이라이터,1.2891398343983422,92.81806807668065
베이비 워셔블 썬밀크 [SPF30/PA++],1.2891388348317552,34.80674854045739
포스트 알파 쿨링패드,1.289137355297905,162.43130676753603
V3 토탈 포밍 핸드워시,1.2891337957159814,85.08283051725478
제주 대나무 수딩젤,1.2891296611448828,149.5390406928064
레티놀 슈퍼 바운스 세럼,1.2891261846770843,166.29727782334388
맞춤 샴푸,1.289124999783698,99.26262498334475
오가닉 호호바 오일,1.2891245256597055,183.05568264367818
도트 온 무드 립 펜슬 슬림,1.2891243876373035,68.32359254477709
멀티 액션 훼이스 워시,1.2891222910188989,48.986647058718155
비말 마스크 대형,1.2891221252861,112.1536248998907
(글래스 엣지 컬렉션) 매직프레스 [롱오발],1.2891162763484165,12.891162763484166
알로에 수딩 젤,1.28911169006147,99.2616001347332
유어 스킨 벗 배럴 CC크림 [SPF50+],1.2891108836753329,27.071328557181992
이너퍼퓸 [오드비쥬],1.2891099310468146,123.7545533804942
네오 에센셜 블러링 피니시 파우더,1.2891079638868985,114.73060878593397
(빅스톤 컬렉션) 매직프레스 [숏사이즈],1.289105469628665,33.51674221034529
스팀 아이마스크 [라벤더향],1.2890955299923474,77.34573179954084
내추럴 퍼펙션 더블 쉴드 선스틱 [SPF50+/PA++++],1.289091524164291,210.12191843877946
요술 때밀이 장갑,1.2890911260736564,110.86183684233445
브라이트닝 샤워 톤업 크림,1.289090641165535,2.57818128233107
구역질없는 혀클리너,1.289089500309661,113.43987602725016
레디 투 웨어 네일 컬러,1.2890889705155366,47.69629190907486
토닉 바디 트리트먼트 오일,1.2890885767362372,159.8469835152934
더블 베리어 크림,1.289082054534738,195.94047228928017
시어 버터 풋 크림,1.2890790042764155,148.24408549178779
비오틴 부스터,1.289077555368328,137.9312984244111
샵케어 프랩패드,1.2890763370262326,7.734458022157396
(더 비기닝 컬렉션) 무드인핸서 워터 리퀴드 글로우,1.289075051045821,158.556231278636
커버 퍼펙션 컨실러 펜슬,1.2890738289269208,189.49385285225736
로즈티 바디 스크럽,1.2890695172972237,161.13368966215296
큐어 쿨링 선쿠션 시즌2 [SPF50+/PA++++],1.2890624695344672,37.38281161649955
화이트닝 UV 선스크린 젤 A [SPF50+/PA++++],1.289057502715606,33.51549507060575
MG1800,1.289056603458219,81.21056601786779
세이프 블록RX 커버 톤업 선 쿠션 [SPF50+/PA++++],1.2890544725102089,132.77261066855152
데오드란트 미스트 내추럴리굿 그린티,1.2890505533972085,157.26416751445944
올바른 샴푸바 [지성용],1.2890500350087717,159.8422043410877
큐어 워터 스플래쉬 쿨링 선스틱 [SPF50+/PA++++],1.289049484016879,159.842136018093
밸런싱 클렌징 오일 N,1.2890470031411643,159.84182838950437
비타씨테카 트리플 흔적 패치,1.2890389433390905,74.76425871366725
올 어라운드 세이프 블록 에센스 선 미스트 [SPF50+/PA++++],1.2890373428407471,1.2890373428407471
야외놀이 선크림 [SPF50+/PA+++],1.2890350133941655,9.023245093759158
오가닉팜 버블메이커 샤워볼,1.2890341665315554,221.71387664342754
마이키즈 얼굴로션,1.2890305429878814,145.6604513576306
플레인 전용,1.289028672963367,130.19189596930008
백스테이지 글로우 페이스 팔레트,1.2890271953774997,125.03563795161746
퓨리패치,1.2890269673756878,11.601242706381191
바디 오일 모로칸 가드너,1.2890230942544534,181.75225628987792
웨이크업 생기 립밤,1.2890223742729352,148.23757304138755
헤어 앤 스칼프 하이드레이팅 마이크로바이옴 트리트먼트,1.2890206152373511,128.9020615237351
플레이 톤 아이 팔레트,1.2890185367719416,168.86142831712434
글로우 온 베이스 [오일 볼륨],1.289013358797418,161.12666984967726
수퍼 클리어 바디워시,1.2890070280725037,19.335105421087555
마이키즈 로션,1.2890063893390282,86.36342808571489
스킨 이센셜즈 배리어 리페어 페이스 오일,1.2890058282176113,217.84198496877633
도톰 립플러스 립플럼퍼 오리지널,1.2890030565679313,88.94121090318727
레드 락토 콜라겐 랩핑 마스크,1.289000302850103,175.304041187614
(페리복권 컬렉션) 잉크 무드 글로이 틴트,1.2889967070181458,141.78963777199604
더 쇼킹 비건라이너 수퍼픽싱,1.2889946215949653,141.7894083754462
흑모비책 크림 염색,1.2889942313987512,171.4362327760339
톤업핏 마스크 [중형],1.2889894662790693,67.0274522465116
포스 수프림 안티에이징 클렌저,1.2889881950807682,3.8669645852423047
올바른 린스바,1.2889825332525888,79.91691706166051
베르가못 에센셜 오일+베이스,1.2889809687604354,6.444904843802178
굳세라 수퍼 세라마이드 모이스춰 밤,1.2889803727280313,188.1911344182926
샌달우드 인텐시브 헤어오일,1.2889776036806504,132.76469317910698
에그디바이스2,1.288976217576896,76.04959683703686
비타민 워터리 선젤 [SPF50+/PA++++],1.2889751871490267,39.95823080161983
글리스터 리후레셔 스프레이,1.2889748795122546,79.91644252975979
올웨이즈 핏 바디톡스,1.2889718524354905,15.467662229225885
멀티 실리콘 클렌징 패드,1.2889710025819299,45.11398509036754
어딕트 립 맥시마이저,1.288970797195465,123.74119653076464
프리미엄 콜라겐 모델링 마스크,1.2889702970384265,149.52055445645746
잔머리 픽서,1.2889670535092428,36.0910774982588
어반 쉐이드 더마 판테놀 5 수분 장벽 선 [SPF50+/PA++++],1.2889628056244302,208.8119745111577
인텐시브 베리어 멀티 오일,1.288961777191546,117.29552172443069
매직 타투 브로우,1.2889579979949253,18.045411971928953
원킬리무버,1.2889572780130185,23.201231004234334
힐링테라피 쿨링패치,1.2889532261223853,12.889532261223852
(글램무브 컬렉션) 글로스 젤네일 스트립,1.2889529237068262,193.34293855602394
네일아트 스틱,1.2889512529680505,82.49288018995523
(베리 스무디 컬렉션) 블렌딩 무드 치크,1.2889509574429125,145.65145819104913
시어 슈가 스크럽 [모로칸 로즈],1.288950800302446,206.23212804839133
아이 젠틀 오프 립앤아이 리무버,1.2889507338921193,134.0508763247804
센슈얼 누드 밤,1.2889477655493935,157.251627397026
레인보우 볼륨 S 브러쉬 미니,1.2889473091690231,114.71631051604305
그린프로폴리스 올커버리선 [SPF50+/PA++++],1.2889456147353904,233.29915626710564
프리뮨 수딩 파우더,1.2889421938088768,43.82403458950181
브라이트닝 비타 필링 패드,1.2889416055517853,123.7383941329714
심플라벨 래스팅 펜슬 브로우,1.2889409008274235,155.96184900011824
피지 쏙 베지 클렌징 오일,1.2889401495592028,167.56221944269637
(더퀸 컬렉션) 매직프레스 페디큐어 슈퍼 슬림핏,1.2889383504369374,6.444691752184687
맑은 어성초 진정 수분 선크림 [SPF50+/PA++++],1.2889363882968696,204.9408857392023
(K-PINK 치크 컬렉션) 소프트 글로우 파우더 블러셔,1.2889328082063463,157.24980260117425
프로쉴드 옐로우 면도기,1.2889294908336275,54.135038615012355
스타일링 젤 슈퍼하드,1.288929083512414,63.157525092108294
워터 필링기,1.2889280247898296,126.31494642940329
산양유 바디로션,1.2889276958265539,158.53810658666612
센텔라 멀티 밤,1.288921961703903,86.35777143416149
미스트 앤 픽스,1.288919481756674,28.35622859864683
프리미엄 터치 헤어 마스크,1.28891862687013,175.2929332543377
울트라 모이스처 바디 크림,1.2889170385930744,204.93780913629882
실버 프로텍트 쉐이빙 젤,1.288916318377975,24.489410049181526
애트모스피어 CC 크림 [SPF50/PA+++],1.2889071900188036,59.28973074086496
239 아이 쉐이더 브러시,1.2889063515405328,112.13485258402635
카모마일 오일,1.2889058652796466,81.20106951261774
오일 퍼퓸 밤쉘,1.2889015029588402,82.48969618936577
레드 블레미쉬 포 맨 올인원 플루이드,1.2888985318661579,159.82341795140357
파워 10 포뮬라 엘아이 토너 패드,1.288897622078783,153.37881702737516
블랙슈가 퍼펙트 에센셜 스크럽 2X,1.2888954560820862,208.80106388529796
마이뷰티툴 버블 메이커,1.288894335265489,217.8231426598676
하또하또 젤램프,1.288887578738719,24.48886399603566
애프터올 리바이탈라이징 샴푸,1.2888818184776638,186.88786367926124
엑셀러레이터 다크 태닝 스프레이 젤,1.288878694210013,9.022150859470091
크리미 터치 립라이너,1.2888780349768099,162.39863240707805
꼬박꼬밥 [미숫가루],1.2888778337673095,48.97735768315776
그림자 쉐딩,1.2888695983801177,213.95235333109954
프리미엄 샴푸 브러시,1.2888668077668388,114.70914589124865
데오드란트 스틱 드라이 임팩트,1.2888665946016546,11.599799351414893
편백 클린 스프레이 [편백나무 숲],1.2888662991603184,97.9538387361842
블레미쉬 케어 패치,1.288861950756456,104.39781801127293
아이조아 온열 안대 [무향],1.2888587316770923,15.466304780125107
마다가스카르 센텔라 라이트 클렌징 오일,1.2888576994969805,208.79494731851085
뷰티어스,1.2888570870088465,140.48542248396427
젤 네일,1.2888564419267483,16.75513374504773
24아워 포토 피니시 섀도우 프라이머,1.28885529399739,3.8665658819921704
네롤리 가든 앰플 스틱,1.2888536446216246,86.35319418964885
팩트맨 블레미쉬 클렌징 젤 (팩트맨 보습클렌징젤),1.2888531570640303,2.5777063141280605
리얼 히알루로닉 블루 100 토너 패드,1.288852121119457,192.0389660467991
보이 드 샤넬 아이브로우 펜슬,1.2888513513151514,78.61993243022424
뉴케어 라이트 입체마스크 KF-AD 대형,1.288845517354192,50.264975176813486
네일큐어 다이아포스,1.2888450856693048,27.0657467990554
프리미엄 젤 네일,1.2888447973820722,152.08368609108453
진동 클렌저 베이직,1.2888432337915325,48.97604288407823
워터프루프 슬림 아이라이너,1.2888423285779562,162.39413340082248
블랙헤드 멜팅 클리어 코팩,1.2888414858370714,170.1270761304934
아쿠아수르스 매직 젤 오일,1.2888413548361246,135.32834225779308
섬유탈취제 [블루스파클 플러스],1.2888388553496204,74.75265361027799
믹스 블러링 볼륨 쉐딩,1.2888365821963392,177.8594483430948
알로에 99% 수딩 젤,1.28883413020222,164.97076866588415
비비크림,1.2888332479476372,48.975663422010214
치실 왁스 민트,1.28883167682981,184.30292978666284
스팀 아이마스크 [유자향],1.2888270390653287,25.776540781306576
판테카밍 선크림 [SPF50+/PA++++],1.288824737204252,153.370143727306
시스루 베일라이터,1.2888242999495259,183.01305059283268
엔조이 올라운드 에어리 선쿠션 EX [SPF50+/PA++++],1.2888236055134221,155.94765626712407
프리즈 앤 샤인 슈퍼 스프레이,1.2888226228813038,56.708195406777364
38mm 볼륨 웨이브 아이론 2289K,1.2888209099547732,162.3914346543014
글래스팅 컬러 글로스,1.2888108614249674,177.85589887664548
매직프레스 페디큐어 슈퍼 슬림핏,1.2888095081067126,30.931428194561104
리얼 애쉬 브러쉬 라이너,1.2888086859449017,201.05415500740466
웻 디탱글러,1.2888041429433152,130.16921843727485
갈바닉 워터 필링기 G,1.288803962053143,50.26335452007258
워터 슬리핑 마스크 EX,1.2888039232525892,213.9414512599298
201 하드왁스,1.2887992938798136,68.30636257563012
CC 레드 코렉트,1.2887986458551768,143.05664968992463
오리지널 드라이 샴푸,1.2887978261045105,5.155191304418042
아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,1.2887951994573799,94.08204956038873
제로,1.2887946141848012,195.8967813560898
휴대용 핸디 미니고데기 EHS-7421,1.2887945807262606,90.21562065083825
그린 네일,1.2887927299291326,38.66378189787398
UV 비타 선 쿠션 [SPF50+/PA++++],1.2887902838885434,68.3058850460928
매치 퍼펙션 실키 루즈 페이스 파우더,1.2887890412570089,154.65468495084107
손톱깎이 (소),1.2887836288644128,18.042970804101778
코렉터 브러시 811,1.2887825610338755,163.67538525130217
M5001A 플러스,1.2887825379861217,81.19329989312567
티트리 그린 오일,1.288781044798806,69.59417641913552
사과 아하 매끈 패드,1.2887806148016168,183.00684730182957
실키 오일 세럼,1.2887805923671136,176.56294115429458
울트라 슬림 중형 날개형,1.2887758640323914,101.81329325855891
비너스 스월 면도기,1.2887755193518218,158.51938888027408
(퍼퓸 에디션) 탈모증상완화 샴푸 두피강화 [페어&프리지아],1.2887746640547952,137.8988890538631
트루 아이 펜 라이너,1.2887654079922843,79.90345529552162
몽 파리 헤어 미스트,1.2887653211621375,88.92480716018748
블랙 체리,1.288764866770249,148.20795967857862
미니고데기 CKI-0704,1.2887643157693107,127.58766726116176
꾸뛰르 립틴트 글레이즈,1.2887639417481016,166.2505484855051
인튜이션 레몬베리 제모기,1.2887560313259052,29.641388720495822
앰플 워터 트리트먼트 미라클 100,1.2887553375848684,158.5169065229388
슬림 헤드 눈썹칼,1.2887539615504187,166.249261040004
듀오덤 엑스트라 씬,1.2887539173005444,115.98785255704901
무드나잇 무드그레이,1.2887534779790502,104.38903171630307
더프레시 포맨 쉐이빙 폼,1.2887527466497628,5.155010986599051
2X 쌩얼 라이너,1.2887520867327833,181.71404422932244
본투비 매드프루프 아이펜슬 #웰던,1.288751926054231,173.9815100173212
바이옥실 안티 헤어로스 샴푸,1.288751174873556,199.7564321054012
섬유탈취제 [스파클링 시트러스],1.2887459923833908,113.40964732973839
더 센트 오브 페이지 룸스프레이,1.288745011265538,78.61344568719782
잔머리카라,1.2887430300563711,36.08480484157839
오리지널,1.2887399937921349,350.5372783114607
알로에 쿨링 미스트,1.288739692624878,99.2329563321156
유기농 100% 순면커버 중형,1.2887392839838194,117.27527484252757
(크루즈 컬렉션) 프리미엄 매직프레스 페디큐어 슈퍼 슬림핏,1.288738720572939,1.288738720572939
안토시아닌 헤어 매니큐어,1.2887373006586833,161.09216258233542
듀얼 멀티 쉐딩,1.2887361786714624,108.25383900840285
아이브로우 스케치 펜슬,1.2887356586719556,96.65517440039667
잉글리쉬 페어 앤 프리지아 센트 써라운드™ 디퓨저,1.288735553125688,140.4721752907
촉촉한 자연보습 베이비 로션,1.288735450751848,185.5779049082661
포포크림 파파야골드,1.288734519374696,207.48625761932604
섬유탈취제 [블루밍 부케],1.288732479527892,99.23240092364769
오투오투 원데이,1.2887277903893706,87.6334897464772
S피치손거울,1.2887259796834623,94.07699651689275
바움 에쌍씨엘 글로우 스틱,1.2887248533164306,170.11168063776884
인페이스 진동클렌저,1.2887227079253996,59.28124456456838
립 프라이머,1.2887202267721911,36.08416634962135
유채꿀 립 밤 [초보습],1.2887158272238495,182.99764746578663
센슈얼 파우더 매트 립스틱,1.2887145203628954,146.91345532137007
섬유탈취제 [상쾌한 향],1.2887121088970765,144.33575619647257
트리악 모공 톡스 패드,1.2887082700835149,197.17236532277778
라스트 세범 팩트,1.2887051152645268,153.3559087164787
원 스킨 모이스처라이저,1.2887031699803613,48.97072045925373
매트 파워 왁스,1.288701166520261,16.753115164763393
세라마이드 퍼밍 페이셜 씨씨크림 [SPF50+/PA+++],1.2887010480476826,3.8661031441430476
젠틀 샴푸,1.2887002731207182,15.46440327744862
탕후루 탱글 틴트 [탱글로스],1.2886986313097022,91.49760282298885
네츄럴 네일 베이스 코트,1.2886983783396946,23.1965708101145
고운발 크림,1.2886983542130659,131.44723212973273
레인보우 볼륨 S 브러시 컴팩트,1.2886968979868667,162.3758091463452
심플원형거울,1.2886951768065702,166.24167780804757
비너스 컴포트 글라이드 화이트티 면도기,1.288691777276137,29.639910877351152
러스터글래스 립스틱,1.2886917143853411,175.2620731564064
팩브러시 (44535),1.2886908473853897,137.8899206702367
노-린스 클렌징 워터,1.2886901841523755,21.907733130590383
루테인 지아잔틴 미니,1.288686511328471,108.24966695159155
스튜디오 컨실러 앤 코렉트 팔레트,1.2886859493546639,163.66311556804231
에너자이징 에멀젼 포 타이어드 레그스,1.2886858671207602,14.175544538328362
레저렉션 아로마틱 핸드 워시,1.2886827858038155,175.2608588693189
립 펜슬,1.2886821035662162,163.66262715290947
바디 면도기,1.288679207057542,60.56792273170447
포인트 아이섀도우 브러시 디파이닝 511,1.2886785220324772,157.2187796879622
베이비 마일드 업 선 [SPF35/PA+++],1.2886778549680398,54.12446990865767
리얼링 브라운,1.28867663647963,73.45456827933891
밀크세라마이드 콜라겐 10000,1.2886729354072333,46.392225674660395
알로에 99% 촉촉 수딩젤,1.2886720294841045,189.43478833416336
맑게 물든 선샤인 치크,1.2886680430055966,207.47555492390106
뷰티툴 크리미 버블 메이커,1.2886611021642245,216.49506516358971
흰감국 보송 선스틱 [SPF50+/PA++++],1.288660980761382,220.36102771019634
듀이 젤 글레이즈 스틱,1.2886600401778203,182.9897257052505
톤업핏 콜라겐 6000,1.2886557503229656,52.83488576324159
LPP 트리트먼트,1.288654636703714,96.64909775277854
실키 포켓 선 스틱 [SPF50+/PA+++],1.2886518440862402,228.09137640326452
버블 거품망,1.288648758739687,206.18380139834994
지젤리 베이스젤,1.2886472894879153,95.35989942210573
화장솜 플레인 타입,1.2886459259753915,222.93574519374275
앞머리 헤어롤,1.2886437740920709,168.8123344060613
파워 패브릭 플러스 파운데이션 [SPF25/PA++],1.2886415345352513,175.25524869679418
선크림 [SPF40/PA+++],1.288637263496296,16.752284425451847
쉼미 쉼미,1.288636632024417,9.020456424170918
비비 틴티드 모이스춰라이저 [SPF35/PA+++],1.2886312212671687,39.94756785928223
스탠다드 베이직 마스크 KF94 대형,1.2886295822212106,81.18366367993627
100% 퓨어 호호바 오일,1.2886274115783272,164.94430868202588
프로 아이 팔레트 AD,1.2886264390102957,203.60297736362674
인튜이션 내추럴 면도기,1.28862331461244,207.46835365260281
글로스 젤네일 스트립,1.2886232742980255,21.906595663066433
내추럴 커버 파운데이션 [SPF50+/PA++++],1.2886201432338298,39.947224440248725
단델리온,1.2886182589343307,201.0244483937556
스킨 블레미쉬 밤,1.2886181558902012,210.04475941010278
발을씻자 코튼 풋샴푸 [프레쉬 자몽 민트],1.2886173010595108,159.78854533137934
케이에프 황사마스크 KF94,1.2886153420759474,130.1501495496707
아쿠아파워 토너,1.2886141947452578,161.07677434315724
스테이 퍼펙트 메이크업 픽서,1.2886129164767797,24.483645413058813
립 포션 스티밍 밀크,1.2886069052651221,61.85313145272586
화이트 머스크 스포츠 헤어 앤 바디 워시,1.2886046360371588,6.443023180185794
(클리어 레이어 에디션) 소프트 매트 립스틱,1.2886042343606734,166.22994623252686
민감성 바디 제모크림,1.288603982830992,79.89344693552151
라벤더바닐라,1.2886030305448715,99.2224333519551
머그샷 이블락킹 워터스프레이,1.2886007465800626,50.255429116622444
마이키즈 워시,1.2885994489782817,45.10098071423986
프리미엄 호호바 오일,1.2885972713882223,164.94045073769246
닥터솔루션 노르데나우 워터 미스트,1.2885971503625482,109.5307577808166
네일 리무버 일반손톱용 (엑스트라 스트롱),1.288596649228432,30.926319581482367
립 틴트,1.288590652423631,230.65772678382996
퍼펙트 스타일링 헤어픽서,1.2885885047274181,51.543540189096724
아크바이™ 모델링 마스크 팩,1.2885881191292887,186.84527727374686
AC 컨트롤 EX 딥 마스크,1.2885861295949677,176.53629975451057
포어 애플 선블록 [SPF50+/PA++++],1.2885858550058502,105.66404011047972
커버 스테인 퍼펙팅 쿠션 [SPF35/PA++],1.2885844828289548,134.0127862142113
퍼펙트 투 핸들 아이래시 컬러,1.2885826397516942,110.81810701864569
(썸머 코랄 컬렉션) 블렌딩 레이어 치크 [01 썸머 코랄],1.288582068619523,153.34126616572325
발을씻자 코튼 풋샴푸 [프레쉬 레몬 민트],1.2885803227890966,173.95834357652805
키즈 앤 베이비 로션,1.2885795327409602,33.503067851264966
터치 쓰리,1.2885783945283718,21.90583270698232
눈편한생각 [새벽 산책향],1.2885768545127023,11.59719169061432
스킨워시,1.288573748189778,146.8974072936347
동의 청은차 고은진 치약,1.2885724401664425,145.608685738808
허깅 스킨 틴트 [SPF50+/PA+++],1.2885697564945717,206.17116103913148
훼이셜 퓨얼 노 샤인 모이스처라이징 립밤,1.2885678425118947,153.33957325891546
비 벨벳 에어 퍼프,1.2885652918355857,113.39374568153154
핸드 앤 네일 크림 클래식,1.2885609558518427,202.3040700687393
티트리 퓨리파잉 토닉,1.2885601094802523,110.8161694153017
스칸디 그레이,1.2885576205332927,95.35326391946366
루쥬 코코 플래쉬,1.2885530853502702,207.45704674139353
듀이 젤 글로우 틴트,1.2885514664424154,175.2429994361685
크렘 마스벨트,1.288549752134069,23.19389553841324
캐롯 카로틴 마스크팩,1.2885496013788038,173.95419618613852
페이스 앤 바디클렌저,1.2885483130916362,12.885483130916361
슬리피,1.2885473129877594,150.76003561956784
애프터 올 스칼프 수딩 케어 트리트먼트,1.2885432681107019,148.18247583273072
스테이 픽서 팩트,1.2885431261113724,122.41159698058038
인스파이어 볼륨 컬링 마스카라,1.2885430508283982,161.06788135354978
아이디얼 래디언스 일루미네이팅 CC크림 [SPF50/PA+++],1.2885391950063354,11.596852755057018
진저 플라이트 테라피,1.288539143402904,38.65617430208712
노워시 샴푸,1.288538294494929,176.52974634580528
헤어 드라이어 HP 8232,1.288535867894438,164.93259109048807
잇 래디언트 비건 CC 크림 [SPF17/PA+],1.288534755473291,28.347764620412402
인텐시브 선 밤 [SPF50+/PA++],1.2885330828044628,28.34772782169818
PU 물방울 퍼프,1.2885259805587042,161.065747569838
KF94 미세먼지마스크 대형,1.2885245208544913,68.29179960528803
마이 다이어트,1.288521493577309,28.347472858700797
베드타임 오일,1.2885198089400696,219.04836751981182
슈퍼 쿨링 파우더 시트 [클린솝],1.2885181248749826,190.70068248149744
더 브로우 밸런스 펜슬,1.2885180178777067,185.54659457438976
아이 캔디 피팅 틴트,1.288516174844804,157.19897333106607
트리니티,1.2885159309723981,124.98604530432263
캄 유브이 블럭 선미스트 [SPF50+/PA++++],1.2885128758581146,7.731077255148688
LPP 리브인 트리트먼트 헤어팩,1.2885089891110486,90.1956292377734
코코 마드모아젤 후레쉬 모이스쳐 미스트,1.2885054273062893,103.08043418450313
티트리 에센셜 마스크,1.2885031149509336,220.33403265660965
잉크 립 앤 아이 리무버,1.288502995767071,90.19520970369497
치실 왁스,1.288502612967893,164.9283344598903
